curve,aes_payload,kem_wrap,hash,scrypt_N,scrypt_r,scrypt_p,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.025399999685760122,23.98380000022371,0.013800000033370452,0.4494999998314597,0.43270000014672405,18.42609999994238,43.38000000007014,0.0152000002344721,1.4589000002160901,23.75080000001617,0.03400000014153193,25.355499999932363,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.024599999960628338,24.069000000054075,0.015299999631679384,0.46169999995981925,0.4409999996823899,16.97439999998096,42.0377999998891,0.014700000065204222,1.6817000000628468,23.64469999974972,0.03950000018448918,25.455199999669276,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.027300000056129647,24.640099999942322,0.013699999726668466,0.4555999998956395,0.4155999999966298,20.986699999866687,46.588100000008126,0.030300000162242213,1.9405999996706669,24.466500000016822,0.034499999856052455,26.595199999974284,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.025899999855028,24.070299999948475,0.014399999599845614,0.452199999926961,0.4372000003058929,14.721300000019255,39.77139999960855,0.019100000372418435,1.696400000128051,24.551099999825965,0.03700000024764449,26.413699999920937,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.02570000015111873,24.069699999927252,0.014600000213249587,0.45689999979003915,0.4285999998501211,15.292699999918113,40.33799999979237,0.023300000066228677,1.9177000003764988,24.14070000031643,0.036100000215810724,26.24710000009145,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.034500000310799805,25.022200000421435,0.015000000075815478,0.4669999998441199,0.42520000033619,14.307899999948859,40.320600000086415,0.013200000012147939,1.5363999996225175,25.12460000025385,0.03680000008898787,26.77610000000641,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.02679999988686177,24.753600000167353,0.014600000213249587,0.4492000002755958,0.4245999998602201,14.018899999882706,39.73760000008042,0.015600000097037992,1.5073999998094223,23.961899999903835,0.03550000019458821,25.594700000056037,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.02429999995001708,24.193999999624793,0.014899999769113492,0.4617999998117739,0.40399999988949276,18.814499999734835,43.96310000038284,0.014100000043981709,1.4295999999376363,23.806499999864172,0.03459999970800709,25.352099999963684,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.025099999675148865,24.010099999941303,0.015199999779724749,0.4552000000330736,0.4635000000234868,18.270099999881495,43.28780000014376,0.01790000032997341,1.8294999999852735,23.63259999992806,0.03510000033202232,25.581399999737187,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.02519999998185085,24.971499999992375,0.014899999769113492,0.4675999998653424,0.4745000001094013,22.497399999792833,48.63939999995637,0.02679999988686177,1.5957000000526023,24.50009999984104,0.03860000015265541,26.30120000003444,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,True,20,0.025399999685760122,24.536599999919417,0.016899999991437653,0.4656999999497202,0.49859999990076176,18.351899999743182,43.94860000002154,0.015700000403739978,1.4952999999877647,24.31060000026264,0.03670000023703324,25.956999999834807,10240,10256,32,16,16
