curve,aes_payload,kem_wrap,hash,scrypt_N,scrypt_r,scrypt_p,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.766199999930905,26.35669999995116,4.178000000138127,0.5243999999038351,0.0,0.0,83.6432999999488,4.272099999980128,1.5499999999519787,25.94930000009299,19.026499999881707,66.62859999983084,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,26.173599999992803,43.415500000037355,4.23640000008163,0.5095999999866763,0.0,0.0,103.13380000002326,4.339399999935267,1.5597000001434935,26.32069999981468,19.20279999990271,67.1557999999095,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.90869999996903,26.933100000178456,4.174899999952686,0.5023999999593798,0.0,0.0,85.27130000015859,4.338100000040868,1.646100000016304,26.271699999824705,19.198799999912808,67.40000000013424,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,27.526299999863113,26.94140000016887,4.210699999930512,0.485899999830508,0.0,0.0,87.89930000011736,4.265300000042771,1.5108000000054744,26.575399999956062,19.09139999997933,67.5995999999941,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.470399999927395,27.05769999988661,4.245600000103877,0.4963999999745283,0.0,0.0,85.16480000002957,4.286499999807347,1.5904999997928826,26.604300000144576,18.92689999999675,67.4400999998852,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,25.540099999943777,26.75920000001497,4.357799999979761,0.5102000000078988,0.0,0.0,85.98669999992126,4.216699999915363,1.5306000000236963,26.732900000070003,20.032099999980346,68.91099999984363,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,25.109399999792004,26.729100000011385,4.332299999987299,0.524900000073103,0.0,0.0,85.42190000002847,4.727700000103141,1.5880999999353662,26.18730000017422,19.294000000172673,68.19040000004861,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.625700000115103,27.210999999851992,4.1711000001214416,0.5041999997956736,0.0,0.0,85.11989999988145,4.2983999999250955,1.5155999999478809,25.91989999996258,18.439299999954528,66.17060000007768,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.975900000072215,26.07450000004974,4.111800000146104,0.47740000013618555,0.0,0.0,84.79800000009163,4.254400000036185,1.5314000002035755,26.389500000050248,19.057299999985844,66.9886000000588,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.139000000104716,26.998999999932494,4.281600000012986,0.46629999997094274,0.0,0.0,84.5252999999957,4.353100000116683,1.5745000000606524,26.77969999990637,19.30749999996806,68.11799999991308,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,25.395099999968807,26.46979999985888,4.218600000058359,0.48549999996794213,0.0,0.0,85.01810000007026,4.329200000029232,1.5840000000935106,26.753100000178165,18.339000000196393,66.91139999998086,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.59830000020702,26.795100000072125,4.244100000050821,0.5112999999710155,0.0,0.0,86.22859999991306,4.27680000007058,1.724700000067969,26.5458999999737,19.370900000012625,68.20999999990818,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,25.29210000011517,27.030299999978524,4.17779999997947,0.4732999998395826,0.0,0.0,85.74209999983395,4.36930000000757,1.6515999998318875,26.547700000037366,19.097300000112227,67.86880000004203,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.423300000080417,27.281000000130007,4.167699999925389,0.5289999999149586,0.0,0.0,85.17499999993561,4.326799999944342,1.6405999999733467,27.318299999933515,19.49689999992188,69.10300000004099,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.700000000166256,27.018099999850165,4.44629999992685,0.49739999985831673,0.0,0.0,86.57870000001822,4.369799999949464,1.5728000000763132,26.12290000001849,18.612900000107402,67.59569999985615,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.31649999994079,26.506899999958478,4.178299999921364,0.4904999998416315,0.0,0.0,83.70970000009947,4.44340000012744,1.5847000001940614,26.581000000078348,19.620499999973617,67.75050000010197,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,25.411699999949633,27.403900000081194,4.218200000195793,0.48659999993105885,0.0,0.0,86.31260000015573,4.313900000170179,1.549900000100024,26.932800000167845,19.48779999997896,68.69690000007722,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,25.002699999959077,28.709200000093915,4.511399999955756,0.5168000000139727,0.0,0.0,87.42069999993873,4.382899999882284,1.5660999999909109,26.795399999855363,19.491300000026968,69.45789999986118,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,False,20,24.874200000112978,26.499000000058004,4.185600000027989,0.517100000024584,0.0,0.0,84.49749999999767,4.385200000115219,1.5463000002000626,26.380399999879955,19.002100000079736,67.07179999989421,10485760,10485776,32,16,16
