curve,aes_payload,kem_wrap,hash,scrypt_N,scrypt_r,scrypt_p,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.473400000089896,27.7944000001753,2.232100000128412,0.49390000003768364,0.0,0.0,58.51069999994252,2.383300000019517,1.6846999999415857,26.76559999986239,9.804600000052233,49.50559999997495,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.70240000008016,28.208200000108263,2.2099000000253,0.5166999999346444,0.0,0.0,58.47670000002836,2.7776999997968232,1.7903999998907238,27.141999999912514,10.268300000007002,51.26859999995759,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.60439999987284,28.819200000043566,2.1901999998590327,0.5200000000513683,0.0,0.0,59.79840000009062,2.5854000000435917,1.7943000000286702,27.105399999982183,9.850700000015422,49.51400000004469,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.464200000067649,27.674800000113464,2.211799999940922,0.5069999999705033,0.0,0.0,57.512999999971726,2.355200000010882,1.7537999999603926,27.10190000016155,9.972500000003492,48.98060000004989,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.842599999885351,28.05480000006355,2.2483000000192987,0.5237999998826126,0.0,0.0,58.490000000119835,2.4558000000070024,2.1666000000095664,26.882000000114203,9.743099999923288,49.644400000033784,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,13.456400000222857,27.697299999999814,2.206900000146561,0.5094000000553933,0.0,0.0,58.5836999998719,2.4786999999832915,2.047200000106386,27.550300000029893,9.569499999997788,49.42649999998139,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.484099999937825,27.71660000007614,2.225700000053621,0.5205999998452171,0.0,0.0,57.47770000016317,2.415299999938725,1.732899999979054,26.87170000012884,9.434700000156226,48.3440000000428,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.404000000060478,27.757900000096924,2.2096000000146887,0.48509999987800256,0.0,0.0,57.357300000148825,2.508300000044983,1.7546999999922264,26.691399999890564,9.451500000068336,48.215099999879385,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.722700000040277,27.87080000007336,2.2163999999520456,0.5177000000458065,0.0,0.0,58.30940000009832,2.3690000000442524,1.7464000000018132,27.38590000012664,9.7216000001481,49.44160000013653,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.792699999863544,28.636900000037713,2.201199999944947,0.5490000000918371,0.0,0.0,59.32000000007065,2.5377000001753913,1.7723999999361695,27.59650000007241,10.207300000047326,50.14070000015636,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.707300000101895,28.301199999987148,2.2177999999257736,0.5031999999118852,0.0,0.0,58.34159999994881,2.4052000001120177,1.7387000000326225,28.09809999985191,9.07839999990756,49.702600000046004,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.880899999800022,27.60379999995166,2.1772000000055414,0.523500000099375,0.0,0.0,57.835800000020754,2.472899999929723,1.6831000000365748,26.83460000002924,9.904200000164565,49.33249999999134,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.720400000034715,27.555100000199673,2.223799999910625,0.5341999999473046,0.0,0.0,57.64030000000275,2.353299999867886,1.6957000000275002,26.896999999962645,9.91369999997005,48.841100000117876,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.42029999980332,27.688099999977567,2.2079000000303495,0.5055000001448207,0.0,0.0,57.69089999989774,2.395799999931114,1.7103000000133761,27.614900000116904,10.109000000056767,49.8686999999336,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,13.439500000004045,28.30649999987145,2.2417999998651794,0.5476000001181092,0.0,0.0,59.491400000069916,2.6256999999532127,1.8081999999139953,27.263899999979913,9.750700000040524,49.7906000000512,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.355600000091727,27.989899999965928,2.291499999955704,1.1081000000103813,0.0,0.0,58.44669999987673,2.6694999999108404,1.8425000000661385,27.185700000018187,9.556400000064968,49.398299999893425,5242880,5242896,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_5MB.txt,False,20,12.653900000032081,27.774899999940317,2.152600000044913,0.5114999999022984,0.0,0.0,57.67739999987498,2.356099999815342,1.7768999998679647,26.935900000125912,9.20229999996991,47.85420000007434,5242880,5242896,32,16,16
