kem,kem_wrap_kdf,aes_payload,sign_alg,sign_hash,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes,verify_ok,enc_throughput_MBps,dec_throughput_MBps
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.20219999983965,0.16670000013618846,11.00380000025325,0.4604000000654196,0.0,0.0,118.65540000007968,11.455100000148377,1.4467999999396852,0.05620000001727021,40.974999999889405,89.41249999998035,26214400,26214416,32,16,16,1,210.6941614118128,279.60296379147763
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,41.6693000001942,0.16860000005181064,10.98569999976462,0.4784999996445549,0.0,0.0,120.41309999995065,11.017000000265398,1.493199999913486,0.05830000009154901,42.264199999863195,90.19409999973504,26214400,26214416,32,16,16,1,207.61860628129537,277.1799929271808
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.0894999997945,0.17280000020036823,10.948199999802455,0.471699999707198,0.0,0.0,117.60169999979553,10.952199999792356,1.471999999921536,0.057500000366417225,40.81550000000789,87.58290000014313,26214400,26214416,32,16,16,1,212.58196097542356,285.44384805663145
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.030099999967206,0.16659999982948648,11.04669999995167,0.478099999781989,0.0,0.0,118.0050999996638,11.002300000200194,1.4748000003237394,0.05720000035580597,41.20379999994839,88.5905999998613,26214400,26214416,32,16,16,1,211.85525032453026,282.1969825245471
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,43.454600000131904,0.189200000022538,11.22350000014194,0.4721999998764659,0.0,0.0,121.31520000002638,11.383099999875412,1.468100000238337,0.059500000133994035,41.98180000003049,90.45229999992443,26214400,26214416,32,16,16,1,206.07475402912877,276.38877065614565
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.631200000007084,0.1698999999462103,11.45730000007461,0.4582999999911408,0.0,0.0,119.90620000005947,11.376500000096712,1.4287999997577572,0.05729999975301325,41.45890000017971,89.81689999973241,26214400,26214416,32,16,16,1,208.49630794727545,278.3440532914683
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.24490000028891,0.17040000011547818,11.440199999924516,0.4574000004140544,0.0,0.0,119.02990000044156,11.50180000013279,1.537499999813008,0.0586999999541149,41.48989999976038,90.0565000001734,26214400,26214416,32,16,16,1,210.03126105211598,277.60350446610585
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.45799999994415,0.16589999995630933,11.466599999948812,0.4706999998234096,0.0,0.0,119.3966000000728,11.341599999923346,1.4885999999023625,0.05719999990105862,41.291500000170345,89.56790000002002,26214400,26214416,32,16,16,1,209.386196926753,279.1178536059728
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.57349999993676,0.17179999986183248,11.481000000003405,0.4533000001174514,0.0,0.0,119.57389999997758,11.002499999904103,1.4716000000589702,0.059499999679246685,40.829800000210525,87.68969999982801,26214400,26214416,32,16,16,1,209.0757263918354,285.09619715940454
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.20639999998821,0.16439999990325305,11.500099999921076,0.466599999981554,0.0,0.0,119.21040000015637,10.956200000237004,1.444200000150886,0.05809999993289239,41.22759999972914,88.27389999987645,26214400,26214416,32,16,16,1,209.71324649499715,283.20941977226556
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,40.89120000026014,0.16809999988254276,11.577599999782251,0.456199999916862,0.0,0.0,119.82899999975416,10.924199999863049,1.4868000002934423,0.057700000070326496,48.376700000062556,95.60600000031627,26214400,26214416,32,16,16,1,208.63063198433844,261.489864651981
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_25MB.txt,False,20,39.816699999846605,0.16860000005181064,10.980700000345678,0.47249999988707714,0.0,0.0,118.83850000003804,11.414100000365579,1.447300000108953,0.055699999848002335,41.976900000008754,90.17290000019784,26214400,26214416,32,16,16,1,210.36953512533395,277.24515902167
