curve,aes_payload,kem_wrap,hash,scrypt_N,scrypt_r,scrypt_p,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.028400000019246363,27.080699999942226,0.014899999996487168,0.5069000001185486,0.0,0.0,27.68419999983962,0.006199999916134402,1.5491999999994732,26.674599999978454,0.03659999993033125,28.3164999998462,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.026400000024295878,26.237199999968652,0.015499999790336005,0.5270999999993364,0.0,0.0,26.85499999984131,0.006900000016685226,1.5521999998782121,26.814400000148453,0.03739999988283671,28.466099999832295,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.028100000008635106,26.85750000000553,0.013899999885325087,0.5161999999927502,0.0,0.0,27.466100000083316,0.00670000008540228,1.551699999936318,26.64449999997487,0.037199999951553764,28.290199999901233,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.0271000001248467,27.240600000141058,0.014100000043981709,0.514500000008411,0.0,0.0,27.845699999943463,0.006299999995462713,1.5481999998883111,27.13040000003275,0.04859999990003416,28.784200000018245,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.029699999913646025,27.189099999986865,0.01640000004954345,0.5003000001124747,0.0,0.0,27.78489999991507,0.006799999937356915,1.6118000000915345,26.96960000002946,0.03799999990405922,28.675799999973606,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.02610000001368462,27.932699999837496,0.01629999997021514,0.47480000012001256,0.0,0.0,28.498899999931382,0.007000000096013537,1.6218999999182415,26.990300000079515,0.03889999993589299,28.707999999824096,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.027099999897473026,27.16880000002675,0.014799999917158857,0.47480000012001256,0.0,0.0,27.73509999997259,0.006499999926745659,1.6216999999869586,26.372000000037588,0.036399999999048305,28.085199999850374,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.02599999993435631,26.45400000005793,0.014299999975264654,0.49809999995886756,0.0,0.0,27.041399999916393,0.006699999858028605,1.5558000000055472,26.52740000007725,0.03890000016326667,28.176399999892965,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.03480000009403739,27.05110000010791,0.015600000097037992,0.5423000000064349,0.0,0.0,27.751599999874088,0.00760000011723605,1.5866999999616382,26.73689999983253,0.035600000046542846,28.418500000043423,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.02519999998185085,26.23700000003737,0.014899999996487168,0.5177999998977612,0.0,0.0,26.845200000025216,0.006900000016685226,1.5441999998984102,26.69649999984358,0.03569999989849748,28.330500000038228,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.03249999986110197,26.907499999879292,0.015100000155143789,0.501499999927546,0.0,0.0,27.512500000057116,0.006800000164730591,1.5909999999621505,26.773099999900296,0.0398999998196814,28.4603000000061,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.027300000056129647,27.377999999998792,0.015899999880275573,0.5134999998972489,0.0,0.0,27.987599999960366,0.006799999937356915,1.5855999999985215,26.610499999833337,0.03689999994094251,28.291200000012395,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.026200000093012932,27.59439999999813,0.01550000001770968,0.5384000000958622,0.0,0.0,28.2236999998986,0.0073999999585794285,1.5909000001101958,26.796599999897808,0.03870000000461005,28.483499999993,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.026499999876250513,26.649800000086543,0.015300000086426735,0.5097000000660046,0.0,0.0,27.251400000068315,0.006900000016685226,1.5742000000500411,27.403699999922537,0.037400000110210385,29.072199999973236,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.027199999976801337,27.379200000041237,0.015300000086426735,0.5121000001508946,0.0,0.0,27.984600000081628,0.007000000096013537,1.6160000000127184,27.103000000124666,0.03819999983534217,28.81899999988491,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.028100000008635106,26.86530000005405,0.014599999985875911,0.514500000008411,0.0,0.0,27.469999999993888,0.006999999868639861,1.6173999999864463,27.203899999904024,0.03739999988283671,28.920999999854757,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.02689999996619008,27.655300000105854,0.01550000001770968,0.5206000000725908,0.0,0.0,28.265599999940605,0.006799999937356915,1.5183000000433822,26.451800000131698,0.036399999999048305,28.06130000021767,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.027199999976801337,26.96420000006583,0.013899999885325087,0.5020999999487685,0.0,0.0,27.561700000205747,0.006600000006073969,1.5265000001818407,27.26000000006934,0.040199999830292654,28.880500000013853,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.03319999996165279,27.55980000006275,0.014899999996487168,0.5358999999316438,0.0,0.0,28.19479999993746,0.006600000006073969,1.5700000001288572,27.637199999844597,0.03919999994650425,29.30259999993723,10240,10256,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10KB.txt,False,20,0.02689999996619008,27.73150000007263,0.01669999983278103,0.5324999999629654,0.0,0.0,28.65849999989223,0.02380000000812288,2.7308999999604566,27.31779999999162,0.04540000009001233,30.428599999822836,10240,10256,32,16,16
