curve,aes_payload,kem_wrap,hash,scrypt_N,scrypt_r,scrypt_p,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.39980000027208,28.464900000017224,4.515099999935046,0.49560000024939654,17.736799999966024,52.762799999982235,146.79359999990993,3.9046000001690118,1.4579000003323017,23.917900000014924,17.030200000135665,60.14289999984612,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.349600000012288,25.739100000009785,3.959200000281271,0.48529999958191183,17.99349999964761,47.87350000015067,138.93229999985124,4.281900000023597,1.4820000001236622,25.456000000303902,18.053400000098918,63.12960000013845,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,17.6037000001088,25.422599999728845,4.147499999817228,0.45870000030845404,20.732399999815243,46.26209999969433,143.41409999997268,4.713299999821174,1.607400000011694,25.133099999948172,16.66879999993398,65.2765999998337,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.48010000008071,24.115299999721174,3.993899999841233,0.4540999998425832,19.19080000016038,52.33529999986786,143.12930000005508,4.470200000014302,1.4406000000235508,24.151800000254298,16.687899999851652,60.92010000020309,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.21930000010252,24.916899999880116,4.166199999872333,0.4859000000578817,62.78759999986505,53.818999999748485,189.57270000009885,4.152199999680306,1.4626000001953798,23.770499999955064,16.46359999995184,60.12609999970664,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.138599999976577,24.037899999711954,4.101600000012695,0.5653999996866332,18.16389999976309,49.60860000028333,139.06180000003587,4.022500000246509,1.4565999999831547,23.480899999867688,16.42939999965165,59.2490999997608,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.048899999987043,25.41990000008809,4.097699999874749,0.5418999999164953,19.308800000089832,54.069499999968684,147.19880000029661,4.207299999961833,1.458200000342913,23.800000000392174,16.586200000347162,60.420499999963795,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.723900000215508,24.068099999567494,4.387299999962124,0.47519999998257845,18.72940000021117,51.79070000031061,143.20120000002134,4.002499999842257,1.4900999999554188,24.15049999990515,16.572399999859044,61.4661999998134,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.260999999758496,25.428399999782414,3.921300000001793,0.4556999997475941,18.21360000030836,47.30349999999817,138.1667999999081,3.9461999999730324,1.4772000004086294,24.40619999970295,17.277399999784393,60.89010000005146,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.601599999830796,24.145800000042072,3.987799999777053,0.4946999997628154,18.199300000105723,50.2254000002722,140.0986999997258,3.9435000003322784,1.4834000003247638,24.068999999599328,16.846299999997427,60.266999999839754,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.383399999995163,24.949999999989814,4.191900000023452,0.46440000005532056,18.320500000299944,52.386099999694125,143.27410000032614,4.9658999996609055,1.6141000000970962,24.040100000092934,17.107000000123662,61.846000000059576,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.57050000039817,25.949999999738793,4.014699999970617,0.47480000012001256,18.312999999579915,50.508799999988696,142.55249999996522,4.030600000078266,1.4624000000367232,24.249000000054366,16.89669999996113,60.592600000290986,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,17.86039999979039,25.07240000022648,3.965899999911926,0.44200000002092565,18.787299999985407,48.492500000065775,141.59179999978733,4.022200000235898,1.491700000315177,23.47360000021581,16.759099999944738,59.54810000002908,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.03830000021844,24.229099999956816,3.9321999997810053,0.4801000000043132,18.436299999848416,49.001099999713915,138.57750000033775,3.919700000096782,1.4587000000574335,23.564900000110356,16.67120000001887,59.515400000236696,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,18.192800000178977,24.75879999974495,4.094800000075338,0.4619999999704305,22.821399999884306,49.51489999984915,147.29320000014923,3.905199999735487,1.4670000000478467,23.789299999862124,16.90729999972973,59.87839999988864,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.45940000025803,25.132500000381697,4.277200000160519,0.5142999998497544,18.119999999726133,50.99999999993088,141.92739999998594,3.961399999752757,1.443699999981618,23.54239999976926,17.136199999640667,59.896300000218616,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.102399999908812,24.076800000329968,3.9694000001873064,0.44570000000021537,18.529099999796017,49.57899999999427,139.3967999997585,3.969899999901827,1.4473999999609077,25.224200000138808,16.971000000012282,61.48940000002767,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.312400000060734,24.040400000103546,4.125599999952101,0.45499999987441697,17.98060000010082,46.20939999995244,136.44479999993564,3.9477000000260887,1.459400000385358,23.734999999760475,17.032100000051287,60.006399999565474,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.465299999708805,24.259300000267103,3.9831999997659295,0.4700999998021871,18.66199999994933,46.97669999995924,137.3025000002599,4.011199999695236,1.4568000001418113,23.524499999894033,16.811599999982718,59.570300000359566,10485760,10485776,32,16,16
secp256k1,AES-256-CBC,ECDH+scrypt -> AES-GCM,SHA-1,,,,file_10MB.txt,True,20,16.128700000081153,24.199099999805185,3.913300000021991,0.4988000000594184,18.43220000000656,48.34840000012264,138.258400000268,4.1725000000951695,1.4740000001438602,23.69879999969271,16.551399999571004,60.196199999609235,10485760,10485776,32,16,16
