kem,kem_wrap_kdf,aes_payload,sign_alg,sign_hash,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes,verify_ok,enc_throughput_MBps,dec_throughput_MBps
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,121.21160000015152,0.17949999983102316,37.22349999998187,0.4816999999093241,0.0,0.0,356.9557000000714,32.80489999997371,1.5078000001267355,0.06480000001829467,127.02409999974407,266.1169000002701,78643200,78643216,32,16,16,1,210.11010609995864,281.8310298967254
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.16870000020208,0.18880000015997211,34.128100000089034,0.4718999998658546,0.0,0.0,356.75860000037574,34.230400000069494,1.4638999996350321,0.060599999869737076,127.55420000030426,275.94100000032995,78643200,78643216,32,16,16,1,210.22618655842078,271.79723201666417
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,120.98680000008244,0.1791999998204119,33.03030000006402,0.48429999969812343,0.0,0.0,352.9780999997456,32.75759999996808,1.495499999691674,0.06269999994401587,126.18939999993017,266.9269000002714,78643200,78643216,32,16,16,1,212.47777128398064,280.9758027382169
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.52219999982117,0.18619999991642544,32.911900000272,0.48630000037519494,0.0,0.0,355.5917000003319,34.00680000004286,1.4363000000230386,0.05759999976362451,128.12679999979082,270.6732000001466,78643200,78643216,32,16,16,1,210.91605906417388,277.0869077542933
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,120.67250000018248,0.18799999998009298,32.987600000069506,0.5193000001781911,0.0,0.0,353.4819999999854,33.17319999996471,1.4988999996603525,0.05880000026081689,125.45369999998002,266.37029999983497,78643200,78643216,32,16,16,1,212.17487736292964,281.5629219926038
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.26660000033007,0.18739999995887047,32.95339999976932,0.4923000001326727,0.0,0.0,358.65819999980886,34.74640000013096,1.4553999999407097,0.06100000018705032,130.7805000001281,274.2032000001018,78643200,78643216,32,16,16,1,209.11274299608922,273.5197838682122
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.18170000005557,0.1710000001367007,33.961099999942235,0.4453000001376495,0.0,0.0,357.49349999969127,33.83949999988545,1.497899999776564,0.05740000005971524,124.23039999976027,265.3998999999203,78643200,78643216,32,16,16,1,209.7940242271951,282.5924199670856
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.14799999992465,0.19990000009784126,32.96060000002399,0.48389999983555754,0.0,0.0,355.3639000001567,34.043799999835755,1.4455000000452856,0.05880000026081689,126.74589999960517,269.01889999999185,78643200,78643216,32,16,16,1,211.05126322613785,278.7908210166731
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,123.46430000025066,0.17849999994723476,34.39509999998336,0.5848999999216176,0.0,0.0,360.085600000275,33.82160000001022,1.5023000000837783,0.06070000017643906,128.1250000001819,273.40619999995397,78643200,78643216,32,16,16,1,208.28380807214373,274.31711497402995
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,124.00500000012471,0.1700000002529123,35.20450000041819,0.46440000005532056,0.0,0.0,364.1842000001816,34.59689999999682,1.4866999999867403,0.05610000016531558,130.00319999991916,275.2787999997963,78643200,78643216,32,16,16,1,205.9397414823669,272.4510568923415
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.1626000001379,0.18179999960921123,34.1164999999819,0.4343999999036896,0.0,0.0,357.0902000001297,33.989500000188855,1.4833999998700165,0.0600999997004692,127.73440000000846,272.896099999798,78643200,78643216,32,16,16,1,210.03096696569315,274.8298711489666
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.47909999996409,0.177499999608699,34.07789999982924,0.4493999999795051,0.0,0.0,359.0974999997343,33.96840000004886,1.4791999997214589,0.057700000070326496,129.4569000001502,274.53879999984565,78643200,78643216,32,16,16,1,208.85692604391704,273.1854295277832
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,124.18660000003001,0.19190000011803932,32.97950000023775,0.5116000002090004,0.0,0.0,361.7217000000892,33.49750000006679,1.5155999999478809,0.05740000005971524,130.87050000012823,273.87869999984105,78643200,78643216,32,16,16,1,207.34172154996924,273.84385861347937
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,123.31869999979972,0.1799000001483364,34.29989999995087,0.483299999814335,0.0,0.0,361.9745999999395,34.04919999957201,1.4727000002494606,0.06200000007083872,127.91670000024169,270.8956000001308,78643200,78643216,32,16,16,1,207.1968585641438,276.8594248114912
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,124.6382999997877,0.17600000001039007,34.43520000018907,0.45649999992747325,0.0,0.0,362.8971000002821,35.982399999738846,1.5241000000969507,0.05830000009154901,128.9000000001579,274.28610000015397,78643200,78643216,32,16,16,1,206.6701552587268,273.43711547890285
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,122.58990000009362,0.19109999993816018,35.261200000149984,0.45550000004368485,0.0,0.0,358.65510000030554,32.934299999851646,1.5221000003293739,0.05710000004910398,131.12930000033884,272.9754000001776,78643200,78643216,32,16,16,1,209.11455044117903,274.75003242032506
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,128.09940000033748,0.17810000008466886,33.97719999975379,0.47389999963343143,0.0,0.0,362.4808000004123,34.61390000029496,1.5078999999786902,0.05670000018653809,129.36579999995956,277.2307999998702,78643200,78643216,32,16,16,1,206.9075106872273,270.5327113727447
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,123.69589999980235,0.1833999999689695,34.05160000011165,0.46400000019275467,0.0,0.0,359.6277999999984,35.249000000021624,1.4833000000180618,0.05689999989044736,131.937999999991,281.80440000005547,78643200,78643216,32,16,16,1,208.5489497752964,266.1420474626558
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,126.47289999995337,0.1833999999689695,34.00579999970432,0.4567000000861299,0.0,0.0,365.6978999997591,32.865900000160764,1.494399999955931,0.05760000021837186,132.06990000026053,278.2540000002882,78643200,78643216,32,16,16,1,205.0873138731434,269.5379042167312
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_75MB.txt,False,20,125.19240000028731,0.18390000013823737,34.102399999937916,0.5126999999447435,0.0,0.0,364.3852000000152,34.29099999993923,1.4565000001312,0.05829999963680166,131.32349999978032,276.4604999997573,78643200,78643216,32,16,16,1,205.82614222530682,271.28649481595323
