kem,kem_wrap_kdf,aes_payload,sign_alg,sign_hash,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes,verify_ok,enc_throughput_MBps,dec_throughput_MBps
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9507000004305155,0.16079999977591797,0.24799999982860754,0.4465000001800945,1.499200000125711,21.842999999989843,26.575899999897956,0.2260999999634805,1.488100000187842,0.057700000070326496,0.7681000001866778,3.4731000000647327,512000,512016,32,16,16,1,18.373084260622402,140.5894589821483
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9255999998458719,0.15609999991283985,0.2241000001959037,0.4533000001174514,1.2917999997625884,18.47600000019156,23.043500000312633,0.22590000025957124,1.458100000036211,0.05700000019714935,0.7487000002583954,3.440099999806989,512000,512016,32,16,16,1,21.189543688822248,141.93809773768075
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.966800000242074,0.14469999996435945,0.23120000014387188,0.4125999998905172,1.383699999678356,17.77799999990748,22.325999999793567,0.2264999998260464,1.983000000109314,0.0586999999541149,0.7378999998763902,3.939899999750196,512000,512016,32,16,16,1,21.870520917518355,123.93239676919688
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,1.0032000000137486,0.15240000038829749,0.23610000016560662,0.45240000008561765,1.4330000003610621,16.3511999999173,21.374099999775353,0.22170000011101365,1.4593999999306106,0.05689999989044736,0.7021000001259381,3.3650000000307045,512000,512016,32,16,16,1,22.844529126612674,145.10586924087505
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9589999999661813,0.1619000004211557,0.22220000028028153,0.4253000001881446,1.3914999999542488,17.768700000033277,22.34290000023975,0.22600000011152588,1.4651999999841792,0.05639999972117948,0.738799999908224,3.418300000248564,512000,512016,32,16,16,1,21.853978221034893,142.84329929043508
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9774000000106753,0.15089999988049385,0.23250000003827154,0.45090000003256137,1.4115999997557083,17.444000000068627,22.08619999964867,0.22780000017519342,1.5123999996831117,0.05669999973179074,0.7445999999617925,3.491100000246661,512000,512016,32,16,16,1,22.107979190977495,139.86458421858467
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,1.3804000000163796,0.17329999991488876,0.2653999999893131,0.4922000002807181,1.3133999996171042,21.00369999971008,26.0627999996359,0.22519999993164674,1.6362000001208798,0.06200000007083872,0.739999999950669,3.5689999999704014,512000,512016,32,16,16,1,18.734796338337453,136.81178201290263
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9348000003228663,0.15680000024076435,0.2165999999306223,0.4272000001037668,1.5644000000065716,16.575599999669066,21.733499999754713,0.23079999982655863,1.4702000003126159,0.056600000334583456,0.7319999999708671,3.46350000017992,512000,512016,32,16,16,1,22.466756390158547,140.97913959134837
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9649000003264518,0.15359999997599516,0.23270000019692816,0.4380000000310247,1.3460999998642365,19.782800000029965,24.334300000191433,0.23079999982655863,1.469700000143348,0.060200000007171184,0.693299999966257,3.440700000282959,512000,512016,32,16,16,1,20.065555614756075,141.91334610975798
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,1.0170999998990737,0.1606000000720087,0.2212999997937004,0.4051999999319378,1.3941000001977955,16.93969999996625,21.548100000018167,0.23199999986900366,1.4686999998048123,0.056800000038492726,0.7439000000886153,3.5010999999940395,512000,512016,32,16,16,1,22.66006051575723,139.46509668413677
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9411000000909553,0.16039999991335208,0.22320000016406993,0.4380999998829793,2.500699999927747,18.932299999960378,24.604700000054436,0.22570000010091462,1.4660000001640583,0.05669999973179074,0.7526999997935491,3.4143999996558705,512000,512016,32,16,16,1,19.84503976878075,143.00645795724367
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9304999998676067,0.16000000005078618,0.22429999989981297,0.4475000000638829,1.4393000001291512,17.711699999836128,22.306899999875895,0.22059999992052326,1.457700000173645,0.0600999997004692,0.7493999996768252,3.4309000002394896,512000,512016,32,16,16,1,21.889247273387003,142.31870645192694
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9555000001455483,0.1571000002513756,0.2160999997613544,0.42219999977533007,1.4794999997320701,17.5546000000395,22.183200000199577,0.2258999998048239,1.4604000002691464,0.056599999879836105,0.7916999998087704,3.4355999996478204,512000,512016,32,16,16,1,22.011308106837927,142.12401037666004
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9230999999090272,0.16400000004068715,0.22190000026967027,0.4155999999966298,1.4404999997168488,16.497800000252028,21.069100000204344,0.2260999999634805,1.6617999999652966,0.05959999998594867,0.9980999998333573,3.866799999741488,512000,512016,32,16,16,1,23.175230550676787,126.2752793091558
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,1.0597999998935848,0.17479999996794504,0.22429999989981297,0.4312999999456224,1.583799999934854,16.437199999927543,21.314900000106718,0.22269999999480206,1.4490999997178733,0.06249999978535925,0.7422000003316498,3.40539999979228,512000,512016,32,16,16,1,22.907977517959516,143.38440419033998
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,1.425199999630422,0.16109999978652922,0.3652000000329281,0.44680000019070576,1.4146999997137755,19.301000000268687,24.5905000001585,0.22579999995286926,1.4378999999280495,0.055900000006658956,0.7617999999638414,3.438199999891367,512000,512016,32,16,16,1,19.856499461046045,142.01653481921576
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9348000003228663,0.1627000001462875,0.22020000005795737,0.4380999998829793,1.499599999988277,17.88200000009965,22.549100000105682,0.22719999969922355,1.4844000002085522,0.05810000038763974,0.8367000000362168,3.544500000316475,512000,512016,32,16,16,1,21.65413475472243,137.75744109363893
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,1.0223999997833744,0.1505999998698826,0.2220000001216249,0.41959999998653075,1.4686999998048123,18.256800000017392,22.9564000001119,0.23669999973208178,1.4909000001352979,0.06739999980709399,0.7451000001310604,3.5660999997162435,512000,512016,32,16,16,1,21.269939973062847,136.92303918534333
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9445000000596337,0.14479999981631408,0.22050000006856862,0.4484000000957167,1.4557999998032756,19.395600000279956,24.0339000001768,0.2220000001216249,1.4616999997087987,0.056400000175926834,0.7382999997389561,3.428600000006554,512000,512016,32,16,16,1,20.31635523141929,142.4141777982461
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_500KB.txt,True,20,0.9438000001864566,0.14989999999670545,0.21679999963453156,0.41040000041903113,1.3896000000386266,16.701800000191724,21.253599999909056,0.22579999995286926,1.4426999996430823,0.061100000039004954,0.7430999999087362,3.414199999951961,512000,512016,32,16,16,1,22.97404910236804,143.01483510247505
