kem,kem_wrap_kdf,aes_payload,sign_alg,sign_hash,file,include_io,iterations,aes_encrypt_ms,kem_encaps_ms,hash_ms,sign_ms,serialize_ms,parse_ms,enc_total_ms,verify_hash_ms,verify_ms,kem_decaps_ms,aes_decrypt_ms,dec_total_ms,input_bytes,ciphertext_bytes,enc_aes_key_bytes,tag_bytes,nonce_bytes,verify_ok,enc_throughput_MBps,dec_throughput_MBps
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,165.6916000001729,0.17600000001039007,44.93559999991703,0.4672000000027765,0.0,0.0,479.2448000002878,46.70820000001186,1.636899999994057,0.062200000229495345,175.20220000005793,368.19070000001375,104857600,104857616,32,16,16,1,208.66162762734191,271.5983863796567
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,167.0681999999033,0.1731000002109795,43.65490000009231,0.47630000017306884,0.0,0.0,476.969199999985,45.6782999999632,1.4828000003035413,0.0600999997004692,171.40999999992346,365.19600000019636,104857600,104857616,32,16,16,1,209.65714348013069,273.8255621637319
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,163.38730000006763,0.18520000003263704,45.44919999989361,0.4542000001492852,0.0,0.0,477.5263999999879,45.266800000263174,1.4670000000478467,0.05889999965802417,176.94989999972677,372.63960000018415,104857600,104857616,32,16,16,1,209.41250577979045,268.355805448349
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,168.0937000000995,0.17870000010589138,46.5343999999277,0.4787000002579589,0.0,0.0,485.7129000001805,45.01189999973576,1.573399999870162,0.05700000019714935,176.50659999981144,367.7432000004046,104857600,104857616,32,16,16,1,205.8829403130179,271.928889507379
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,166.77930000014385,0.18350000027567148,44.28020000023025,0.5640000003950263,0.0,0.0,483.7673000001814,43.76330000013695,1.4487000003100547,0.062399999933404615,173.2641000003241,365.9092999996574,104857600,104857616,32,16,16,1,206.71095379940417,273.2917692993691
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,165.2696000001015,0.1833999999689695,45.923600000151055,0.4502000001593842,0.0,0.0,482.4405999997907,44.33950000020559,1.4498999998977524,0.0625000002401066,173.5969000001205,366.02369999991424,104857600,104857616,32,16,16,1,207.27940393085362,273.20635248488946
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,166.25859999976456,0.19109999993816018,43.90700000021752,0.49319999970975914,0.0,0.0,477.2789999997258,44.59640000004583,1.499599999988277,0.06819999998697313,178.40019999994183,371.7668999997841,104857600,104857616,32,16,16,1,209.52105581862486,268.9857542456256
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,167.30550000011135,0.19160000010742806,44.34130000026926,0.4595000000335858,0.0,0.0,479.82219999994413,44.208400000115944,1.4595000002373126,0.06269999994401587,177.13049999974828,371.03920000026847,104857600,104857616,32,16,16,1,208.41053206794442,269.5133020983434
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,166.91510000009657,0.18230000023322646,46.05279999987033,0.5031999999118852,0.0,0.0,482.44449999992867,44.926699999905395,1.4599999999518332,0.057300000207760604,175.56629999990037,369.8631000002024,104857600,104857616,32,16,16,1,207.27772831903937,270.3703072838174
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,167.8644999997232,0.19659999998111743,44.65509999999995,0.42259999963789596,0.0,0.0,479.14730000002237,44.19229999984964,1.5358000000560423,0.06089999988034833,174.976499999957,369.08320000020467,104857600,104857616,32,16,16,1,208.70408744867254,270.9416196671768
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,167.85100000015518,0.18790000012813834,45.729100000244216,0.46530000008715433,0.0,0.0,480.28919999978825,44.89839999996548,1.5210999999908381,0.06639999992330559,174.94029999988925,369.81210000021747,104857600,104857616,32,16,16,1,208.20788808085646,270.40759347771797
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,167.69499999963955,0.17969999998967978,44.60410000001502,0.47769999991942313,0.0,0.0,481.6896000002089,44.562500000211,1.562599999942904,0.06410000014511752,181.9274999998015,376.1601999999584,104857600,104857616,32,16,16,1,207.60257227882153,265.84418021898927
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,169.6487999997771,0.20180000001346343,45.1693999998497,0.5366000000321947,0.0,0.0,486.6142000000764,46.09669999990729,1.463199999761855,0.06000000030326191,173.61750000009124,372.4323999999797,104857600,104857616,32,16,16,1,205.50160681703144,268.50510320800623
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,167.5214000001688,0.18989999989571515,44.063099999675615,0.4330000001573353,0.0,0.0,480.13429999991786,44.53230000035546,1.521499999853404,0.06549999989147182,177.6967999999215,371.8378000003213,104857600,104857616,32,16,16,1,208.27505970728836,268.9344655113428
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,168.97640000024694,0.22770000032323878,45.48639999984516,0.48930000002656016,0.0,0.0,483.9503000002878,44.37340000004042,1.6485999999531487,0.06979999989198404,182.16720000009445,376.48799999988114,104857600,104857616,32,16,16,1,206.63278853208794,265.6127154119961
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,171.68539999966015,0.18779999982143636,44.25969999965673,0.48649999962435686,0.0,0.0,485.71499999980006,44.894099999964965,1.5284999999494175,0.06279999979597051,177.4873999997908,373.97180000016306,104857600,104857616,32,16,16,1,205.8820501735404,267.3998413782975
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,168.49860000002082,0.1818999999159132,45.56559999991805,0.48719999995228136,0.0,0.0,484.91799999965224,44.97220000030211,1.491600000008475,0.05689999989044736,180.18650000021808,377.2407999999814,104857600,104857616,32,16,16,1,206.22043314554568,265.08267398437533
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,169.78080000035334,0.18210000007456983,45.33979999996518,0.4791000001205248,0.0,0.0,485.7608000002074,44.79010000022754,1.5339999999923748,0.059699999837903306,179.55790000041816,376.7621000001782,104857600,104857616,32,16,16,1,205.86263856605413,265.4194782329558
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,172.58839999976772,0.20549999999275315,46.107300000130635,0.44879999995828257,0.0,0.0,487.65659999980926,44.921899999735615,1.5195999999377818,0.07019999975454994,181.67559999983496,378.11569999985295,104857600,104857616,32,16,16,1,205.0623327973806,264.4693145511781
ML-KEM-768 (Kyber768) via pqcrypto,HKDF-SHA256,AES-256-CBC,ECDSA(secp256k1),SHA-256,file_100MB.txt,False,20,166.6841999999633,0.1778000000740576,45.11469999988549,0.5043000001023756,0.0,0.0,487.13790000010704,45.89219999979832,1.4925999998922634,0.0629000001026725,178.36679999982152,377.7914000002056,104857600,104857616,32,16,16,1,205.28068130190246,264.6963377142666
